启运港,目的港,航线ID,港口ID,开航日,航程,共舱船公司,船名,航次,船型,计划开航,实际离港,预计到港,启运港码头,目的港码头
QINGDAO(青岛),MANILA N(马尼拉北),1343,19,周二,11,MAERSK（PH3） 菲律宾直航,MAERSK CAP JACKSON,545E,4616TEU,2025/11/15,2025/11/15,2025/11/26,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1343,19,周二,11,MAERSK（PH3） 菲律宾直航,GALLOWAY,548E,2478TEU,2025/11/28,,2025/12/9,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1343,19,周二,11,MAERSK（PH3） 菲律宾直航,MAERSK CAP JACKSON,549E,4616TEU,2025/12/2,,2025/12/13,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1343,19,周二,11,MAERSK（PH3） 菲律宾直航,JULIUS-S.,550E,2474TEU,2025/12/9,,2025/12/20,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1343,19,周二,11,MAERSK（PH3） 菲律宾直航,GALLOWAY,551E,2478TEU,2025/12/16,,2025/12/27,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1343,19,周二,11,MAERSK（PH3） 菲律宾直航,MAERSK CAP JACKSON,552E,4616TEU,2025/12/23,,2026/1/3,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1343,19,周二,11,MAERSK（PH3） 菲律宾直航,GALLOWAY,602E,2478TEU,2026/1/6,,2026/1/17,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),438,19,周二,13,CNC（BMX） | COSCO（BMX） 菲律宾直航,MATOYA BAY,0XWA0S1NC,2900TEU,2025/11/3,2025/11/3,2025/11/16,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),438,19,周二,13,CNC（BMX） | COSCO（BMX） 菲律宾直航,PALU BAY,0XWA2S1NC,2900TEU,2025/11/7,2025/11/7,2025/11/20,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),438,19,周二,13,CNC（BMX） | COSCO（BMX） 菲律宾直航,NAVIOS VERANO,0XWA6S1NC,3450TEU,2025/11/18,2025/11/18,2025/12/1,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),438,19,周二,13,CNC（BMX） | COSCO（BMX） 菲律宾直航,CNC SERVAL,0XWA8S1NC,2782TEU,2025/12/1,,2025/12/14,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),438,19,周二,13,CNC（BMX） | COSCO（BMX） 菲律宾直航,MATOYA BAY,0XWAAS1NC,2900TEU,2025/12/5,,2025/12/18,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),438,19,周二,13,CNC（BMX） | COSCO（BMX） 菲律宾直航,PALU BAY,0XWACS1NC,2900TEU,2025/12/11,,2025/12/24,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),438,19,周二,13,CNC（BMX） | COSCO（BMX） 菲律宾直航,NAVIOS VERANO,0XWAGS1NC,3450TEU,2025/12/23,,2026/1/5,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),438,19,周二,13,CNC（BMX） | COSCO（BMX） 菲律宾直航,CNC SERVAL,0XWAIS1NC,2782TEU,2025/12/30,,2026/1/12,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),438,19,周二,13,CNC（BMX） | COSCO（BMX） 菲律宾直航,MATOYA BAY,0XWAKS1NC,2900TEU,2026/1/6,,2026/1/19,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),438,19,周二,13,CNC（BMX） | COSCO（BMX） 菲律宾直航,AS NORA,0XWA4S1NC,3405TEU,2025/11/13,2025/11/13,2025/11/26,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),438,19,周二,13,CNC（BMX） | COSCO（BMX） 菲律宾直航,AS NORA,0XWAES1NC,3405TEU,2025/12/16,,2025/12/29,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1925,19,周三,19,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,IRENES RALLY,0004S,2782TEU,2025/11/6,2025/11/6,2025/11/25,QQCTN,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1925,19,周三,19,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,VIRA BHUM,138S,2588TEU,2025/11/13,2025/11/13,2025/12/2,QQCTN,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1925,19,周三,19,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,STARSHIP NEPTUNE,0017S,2556TEU,2025/11/26,,2025/12/15,QQCTN,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1925,19,周三,19,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,WAN HAI 358,0009S,3013TEU,2025/11/28,,2025/12/17,QQCTN,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1925,19,周三,19,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,IRENES RALLY,0005S,2782TEU,2025/12/5,,2025/12/24,QQCTN,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1925,19,周三,19,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,VIRA BHUM,139S,2588TEU,2025/12/10,,2025/12/29,QQCTN,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1925,19,周三,19,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,BLANK SAILING,BLANK SAILING,,2025/12/17,,,QQCTN,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1925,19,周三,19,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,WAN HAI 358,0010S,3013TEU,2025/12/24,,2026/1/12,QQCTN,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1925,19,周三,19,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,IRENES RALLY,0006S,2782TEU,2025/12/31,,2026/1/19,QQCTN,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1925,19,周三,19,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,VIRA BHUM,140S,2588TEU,2026/1/7,,2026/1/26,QQCTN,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1925,19,周三,19,ONE（CTP） | RCL（RLM2） | 南星（CTP） 中韩东南亚直航,ACX PEARL,0283S,2858TEU,2026/1/14,,2026/2/2,QQCTN,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),2200,19,周五,6,ASL 亚海（NPX） | ZIM（NPX） 马尼拉直航,CA SAIGON,2524S,1673TEU,2025/11/2,2025/11/13,2025/11/8,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),2200,19,周五,6,ASL 亚海（NPX） | ZIM（NPX） 马尼拉直航,BLANK SAILING,BLANK SAILING,,2025/11/7,,,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),2200,19,周五,6,ASL 亚海（NPX） | ZIM（NPX） 马尼拉直航,CA SAIGON,2527S,1673TEU,2025/12/1,,2025/12/7,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),2200,19,周五,6,ASL 亚海（NPX） | ZIM（NPX） 马尼拉直航,OPHELIA,62S,1700TEU,2025/12/11,,2025/12/17,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),2200,19,周五,6,ASL 亚海（NPX） | ZIM（NPX） 马尼拉直航,CA SAIGON,2528S,1673TEU,2025/12/13,,2025/12/19,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),2200,19,周五,6,ASL 亚海（NPX） | ZIM（NPX） 马尼拉直航,CA SAIGON,2529S,1673TEU,2025/12/25,,2025/12/31,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),2200,19,周五,6,ASL 亚海（NPX） | ZIM（NPX） 马尼拉直航,CA SAIGON,2530S,1673TEU,2026/1/8,,2026/1/14,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),2200,19,周五,6,ASL 亚海（NPX） | ZIM（NPX） 马尼拉直航,OPHELIA,64S,1700TEU,2026/1/8,,2026/1/14,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),2200,19,周五,6,ASL 亚海（NPX） | ZIM（NPX） 马尼拉直航,CA SAIGON,2525S,1673TEU,2025/11/11,,2025/11/17,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),2200,19,周五,6,ASL 亚海（NPX） | ZIM（NPX） 马尼拉直航,OPHELIA,63S,1700TEU,2025/12/25,,2025/12/31,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1715,19,周五,10,TSL（MBX） 马尼拉直航,ZHONG GU XIA MEN,25005S,2843TEU,2025/11/7,2025/11/7,2025/11/17,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1715,19,周五,10,TSL（MBX） 马尼拉直航,BLANK SAILING,BLANK SAILING,,2025/11/14,,,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1715,19,周五,10,TSL（MBX） 马尼拉直航,TS KAOHSIUNG,25012S,1787TEU,2025/12/2,,2025/12/12,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1715,19,周五,10,TSL（MBX） 马尼拉直航,TS PUSAN,25021S,1787TEU,2025/12/3,,2025/12/13,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1715,19,周五,10,TSL（MBX） 马尼拉直航,TS BANGKOK,25019S,1787TEU,2025/12/13,,2025/12/23,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),1715,19,周五,10,TSL（MBX） 马尼拉直航,TS KAOHSIUNG,25013S,1787TEU,2025/12/19,,2025/12/29,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),584,19,周五,21,ASL 亚海（KCS） | COSCO（NIS1） 东南亚直航,CMA CGM KRUGER,0XL9VS1NC,5920TEU,2025/11/2,2025/11/2,2025/11/23,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),584,19,周五,21,ASL 亚海（KCS） | COSCO（NIS1） 东南亚直航,CMA CGM HONG KONG,0XL9XS1NC,5780TEU,2025/11/13,2025/11/13,2025/12/4,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),584,19,周五,21,ASL 亚海（KCS） | COSCO（NIS1） 东南亚直航,CMA CGM GEORGE SAND,0XL9ZS1MA,6350TEU,2025/11/16,2025/11/16,2025/12/7,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),584,19,周五,21,ASL 亚海（KCS） | COSCO（NIS1） 东南亚直航,ESL KABIR,0XLA3S1NC,5605TEU,2025/11/28,,2025/12/19,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),584,19,周五,21,ASL 亚海（KCS） | COSCO（NIS1） 东南亚直航,TIANJIN BRIDGE,0XLA5S1NC,5043TEU,2025/12/8,,2025/12/29,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),584,19,周五,21,ASL 亚海（KCS） | COSCO（NIS1） 东南亚直航,CMA CGM HONG KONG,0XLA7S1NC,5780TEU,2025/12/12,,2026/1/2,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),584,19,周五,21,ASL 亚海（KCS） | COSCO（NIS1） 东南亚直航,CMA CGM GEORGE SAND,0XLA9S1NC,6350TEU,2025/12/19,,2026/1/9,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),584,19,周五,21,ASL 亚海（KCS） | COSCO（NIS1） 东南亚直航,CMA CGM POINTE PERCEE,0XLABS1NC,7900TEU,2025/12/26,,2026/1/16,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),584,19,周五,21,ASL 亚海（KCS） | COSCO（NIS1） 东南亚直航,APL TURKEY,0XLAFS1NC,6350TEU,2026/1/9,,2026/1/30,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),584,19,周五,21,ASL 亚海（KCS） | COSCO（NIS1） 东南亚直航,CMA CGM HONG KONG,0XLAHS1NC,5780TEU,2026/1/16,,2026/2/6,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),584,19,周五,21,ASL 亚海（KCS） | COSCO（NIS1） 东南亚直航,CMA CGM POINTE PERCEE,0XLA1S1NC,7900TEU,2025/11/26,,2025/12/17,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA N(马尼拉北),584,19,周五,21,ASL 亚海（KCS） | COSCO（NIS1） 东南亚直航,ESL KABIR,0XLADS1NC,5605TEU,2026/1/2,,2026/1/23,QQCT,NORTH HARBOUR/MANILA NORTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),1343,19,周二,12,MAERSK（PH3） 菲律宾直航,JOSEPHINE MAERSK,544E,3003TEU,2025/11/3,2025/11/3,2025/11/15,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),1343,19,周二,12,MAERSK（PH3） 菲律宾直航,JULIUS-S.,546E,2474TEU,2025/11/14,2025/11/14,2025/11/26,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),1343,19,周二,12,MAERSK（PH3） 菲律宾直航,MAERSK CAP JACKSON,545E,4616TEU,2025/11/15,2025/11/15,2025/11/27,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),1343,19,周二,12,MAERSK（PH3） 菲律宾直航,MAERSK CAP JACKSON,549E,4616TEU,2025/12/2,,2025/12/14,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),1343,19,周二,12,MAERSK（PH3） 菲律宾直航,JULIUS-S.,550E,2474TEU,2025/12/9,,2025/12/21,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),1343,19,周二,12,MAERSK（PH3） 菲律宾直航,GALLOWAY,551E,2478TEU,2025/12/16,,2025/12/28,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),1343,19,周二,12,MAERSK（PH3） 菲律宾直航,MAERSK CAP JACKSON,552E,4616TEU,2025/12/23,,2026/1/4,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),1343,19,周二,12,MAERSK（PH3） 菲律宾直航,JULIUS-S.,601E,2474TEU,2025/12/30,,2026/1/11,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),438,19,周二,14,CNC（BMX） | COSCO（BMX） 菲律宾直航,MATOYA BAY,0XWA0S1NC,2900TEU,2025/11/3,2025/11/3,2025/11/17,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),438,19,周二,14,CNC（BMX） | COSCO（BMX） 菲律宾直航,PALU BAY,0XWA2S1NC,2900TEU,2025/11/7,2025/11/7,2025/11/21,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),438,19,周二,14,CNC（BMX） | COSCO（BMX） 菲律宾直航,AS NORA,0XWA4S1NC,3405TEU,2025/11/13,2025/11/13,2025/11/27,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),438,19,周二,14,CNC（BMX） | COSCO（BMX） 菲律宾直航,CNC SERVAL,0XWA8S1NC,2782TEU,2025/12/1,,2025/12/15,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),438,19,周二,14,CNC（BMX） | COSCO（BMX） 菲律宾直航,MATOYA BAY,0XWAAS1NC,2900TEU,2025/12/5,,2025/12/19,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),438,19,周二,14,CNC（BMX） | COSCO（BMX） 菲律宾直航,PALU BAY,0XWACS1NC,2900TEU,2025/12/11,,2025/12/25,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),438,19,周二,14,CNC（BMX） | COSCO（BMX） 菲律宾直航,AS NORA,0XWAES1NC,3405TEU,2025/12/16,,2025/12/30,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),438,19,周二,14,CNC（BMX） | COSCO（BMX） 菲律宾直航,CNC SERVAL,0XWAIS1NC,2782TEU,2025/12/30,,2026/1/13,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),438,19,周二,14,CNC（BMX） | COSCO（BMX） 菲律宾直航,MATOYA BAY,0XWAKS1NC,2900TEU,2026/1/6,,2026/1/20,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),438,19,周二,14,CNC（BMX） | COSCO（BMX） 菲律宾直航,NAVIOS VERANO,0XWA6S1NC,3450TEU,2025/11/18,2025/11/18,2025/12/2,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),438,19,周二,14,CNC（BMX） | COSCO（BMX） 菲律宾直航,NAVIOS VERANO,0XWAGS1NC,3450TEU,2025/12/23,,2026/1/6,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),1961,19,周四,5,ASL 亚海（NPX2） 马尼拉直航,LI DA WANG,2545S,1638TEU,2025/11/6,2025/11/7,2025/11/11,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),1961,19,周四,5,ASL 亚海（NPX2） 马尼拉直航,CA OSAKA,2527S,1182TEU,2025/12/4,,2025/12/9,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),1961,19,周四,5,ASL 亚海（NPX2） 马尼拉直航,HOPE C,2550S,1023TEU,2025/12/6,,2025/12/11,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),1961,19,周四,5,ASL 亚海（NPX2） 马尼拉直航,CA OSAKA,2528S,1182TEU,2025/12/16,,2025/12/21,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),1715,19,周五,11,TSL（MBX） 马尼拉直航,ZHONG GU XIA MEN,25005S,2843TEU,2025/11/7,2025/11/7,2025/11/18,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),1715,19,周五,11,TSL（MBX） 马尼拉直航,BLANK SAILING,BLANK SAILING,,2025/11/14,,,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),1715,19,周五,11,TSL（MBX） 马尼拉直航,TS KAOHSIUNG,25012S,1787TEU,2025/12/2,,2025/12/13,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),1715,19,周五,11,TSL（MBX） 马尼拉直航,TS PUSAN,25021S,1787TEU,2025/12/3,,2025/12/14,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),1715,19,周五,11,TSL（MBX） 马尼拉直航,TS BANGKOK,25019S,1787TEU,2025/12/13,,2025/12/24,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),1715,19,周五,11,TSL（MBX） 马尼拉直航,TS KAOHSIUNG,25013S,1787TEU,2025/12/19,,2025/12/30,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),1715,19,周五,11,TSL（MBX） 马尼拉直航,TS BANGKOK,26001S,1787TEU,2026/1/2,,2026/1/13,QQCT,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),440,19,周六,8,SITC（CPX1） 菲律宾直航,SITC HUIMING,2516S,2698TEU,2025/11/3,2025/11/4,2025/11/11,QQCTU,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),440,19,周六,8,SITC（CPX1） 菲律宾直航,SITC LICHENG,2524S,2668TEU,2025/11/10,2025/11/10,2025/11/18,QQCTU,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),440,19,周六,8,SITC（CPX1） 菲律宾直航,SITC XINCHENG,2524S,2433TEU,2025/11/16,2025/11/16,2025/11/24,QQCTU,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),440,19,周六,8,SITC（CPX1） 菲律宾直航,SITC CHUNMING,2516S,2698TEU,2025/11/24,2025/11/24,2025/12/2,QQCTU,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),440,19,周六,8,SITC（CPX1） 菲律宾直航,SITC HUIMING,2518S,2698TEU,2025/12/1,,2025/12/9,QQCTU,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),440,19,周六,8,SITC（CPX1） 菲律宾直航,SITC LICHENG,2526S,2668TEU,2025/12/7,,2025/12/15,QQCTU,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MANILA S(马尼拉南),440,19,周六,8,SITC（CPX1） 菲律宾直航,SITC RUIMING,2526S,2698TEU,2025/12/14,,2025/12/22,QQCTU,SOUTH HARBOUR/MANILA SOUTH HARBOUR
QINGDAO(青岛),MOMBASA(蒙巴萨),2078,19,周一,24,HAPAG（EA3） | OCEANIC STAR | ONE（EA3） | PIL（EAS） | ZIM（KYX） 东非直航,BLANK SAILING,BLANK SAILING,,2025/11/10,,,QQCTN,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),2078,19,周一,24,HAPAG（EA3） | OCEANIC STAR | ONE（EA3） | PIL（EAS） | ZIM（KYX） 东非直航,KOTA SEJARAH,0545W,3889TEU,2025/11/19,2025/11/19,2025/12/13,QQCTN,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),2078,19,周一,24,HAPAG（EA3） | OCEANIC STAR | ONE（EA3） | PIL（EAS） | ZIM（KYX） 东非直航,ONE ATLAS,546W,4253TEU,2025/11/26,,2025/12/20,QQCTN,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),2078,19,周一,24,HAPAG（EA3） | OCEANIC STAR | ONE（EA3） | PIL（EAS） | ZIM（KYX） 东非直航,KOTA SAHABAT,548W,3889TEU,2025/12/1,,2025/12/25,QQCTN,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),2078,19,周一,24,HAPAG（EA3） | OCEANIC STAR | ONE（EA3） | PIL（EAS） | ZIM（KYX） 东非直航,KOTA SEGAR,549W,3889TEU,2025/12/8,,2026/1/1,QQCTN,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),2078,19,周一,24,HAPAG（EA3） | OCEANIC STAR | ONE（EA3） | PIL（EAS） | ZIM（KYX） 东非直航,CALANDRA,551W,2794TEU,2025/12/26,,2026/1/19,QQCTN,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),2078,19,周一,24,HAPAG（EA3） | OCEANIC STAR | ONE（EA3） | PIL（EAS） | ZIM（KYX） 东非直航,ONE ATLAS,601W,4253TEU,2026/1/6,,2026/1/30,QQCTN,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),2078,19,周一,24,HAPAG（EA3） | OCEANIC STAR | ONE（EA3） | PIL（EAS） | ZIM（KYX） 东非直航,KOTA SEJARAH,552W,3889TEU,2026/1/6,,2026/1/30,QQCTN,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),2078,19,周一,24,HAPAG（EA3） | OCEANIC STAR | ONE（EA3） | PIL（EAS） | ZIM（KYX） 东非直航,KOTA SAHABAT,603W,3889TEU,2026/1/19,,2026/2/12,QQCTN,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),2078,19,周一,24,HAPAG（EA3） | OCEANIC STAR | ONE（EA3） | PIL（EAS） | ZIM（KYX） 东非直航,KOTA SEMPENA,550W,3900TEU,2025/12/15,,2026/1/8,QQCTN,MCT-MBA/MOMBASA CONTAINER TERMINAL
QINGDAO(青岛),MOMBASA(蒙巴萨),3598,19,周一,26,OVP 海液通 东非直航,BAI LI 3,2506W,1118TEU,2025/11/24,,2025/12/20,QQCTU,MCT-MBA/MOMBASA CONTAINER TERMINAL
